V,36397238,53.555257,-113.490818
V,36397239,53.552932,-113.489866
V,36397240,53.551632,-113.489265
V,36397241,53.549516,-113.488364
V,36397244,53.542329,-113.485606
V,36432171,53.569999,-113.495340
V,36432181,53.556745,-113.493640
V,36432183,53.552246,-113.493662
V,36432184,53.550434,-113.493704
V,36432186,53.547743,-113.493673
V,36432189,53.540917,-113.501054
V,36432191,53.541101,-113.490250
V,36432199,53.547036,-113.476750
V,36432208,53.555774,-113.469603
V,36432218,53.538271,-113.493809
V,36432221,53.538235,-113.491699
V,36432223,53.538630,-113.489832
V,36432230,53.540898,-113.521268
V,36432238,53.541435,-113.535652
V,36432240,53.541740,-113.535876
V,36432248,53.546228,-113.511985
V,36432258,53.546170,-113.530249
V,36432263,53.546599,-113.533485
V,36432272,53.547946,-113.545328
V,36432274,53.547053,-113.548554
V,36432277,53.544974,-113.555367
V,36432279,53.544072,-113.559341
V,36432280,53.543669,-113.560905
V,36432281,53.543493,-113.561437
V,36432282,53.543199,-113.562108
V,36432284,53.543002,-113.564416
V,36432287,53.539101,-113.565596
V,36432291,53.529536,-113.565544
V,36432303,53.515181,-113.578040
V,36432304,53.514907,-113.578101
V,36432305,53.514763,-113.578161
V,36432306,53.513311,-113.579246
V,36432307,53.513013,-113.579424
V,36432308,53.512701,-113.579512
V,36432313,53.511830,-113.576868
V,36432314,53.511626,-113.575726
V,36432315,53.511483,-113.573024
V,36432318,53.510982,-113.569717
V,36432319,53.510633,-113.568930
V,36432320,53.510254,-113.568357
V,36432321,53.509625,-113.567711
V,36432322,53.509021,-113.567349
V,36432328,53.502958,-113.567016
V,36432329,53.502118,-113.567603
V,36432332,53.501224,-113.568708
V,36432334,53.500557,-113.569755
V,36432339,53.499480,-113.571220
V,36432342,53.497876,-113.572144
V,36432344,53.496818,-113.572233
V,36432351,53.542935,-113.501063
V,36432363,53.543375,-113.488912
V,36432368,53.546138,-113.491213
V,36432375,53.540898,-113.508385
V,36432389,53.530538,-113.501001
V,36432392,53.530093,-113.501020
V,36432395,53.529846,-113.501096
V,36432397,53.529429,-113.501386
V,36432406,53.527829,-113.503167
V,36432419,53.527661,-113.503313
V,36432426,53.527278,-113.503443
V,36432496,53.520959,-113.458703
V,36432521,53.536887,-113.456081
V,36432524,53.537623,-113.456758
V,36432551,53.537438,-113.449221
V,36432562,53.542688,-113.443569
V,36432563,53.543883,-113.443574
V,36432566,53.545592,-113.443060
V,36432567,53.546253,-113.442431
V,36432573,53.549752,-113.438278
V,36432575,53.550784,-113.437876
V,36432576,53.551589,-113.437743
V,36432580,53.554757,-113.438373
V,36432581,53.554989,-113.438470
V,36432582,53.555724,-113.438842
V,36432583,53.556964,-113.439615
V,36432585,53.557820,-113.440299
V,36432587,53.559061,-113.441514
V,36432592,53.563322,-113.447189
V,36432593,53.564395,-113.448407
V,36432595,53.566132,-113.449926
V,36432597,53.568160,-113.451327
V,36432600,53.569558,-113.452854
V,36432601,53.570131,-113.453437
V,36432603,53.570819,-113.453624
V,36432604,53.571973,-113.453668
V,36432605,53.572699,-113.453566
V,36432606,53.573586,-113.453177
V,36432607,53.574314,-113.453053
V,36432608,53.574958,-113.452811
V,36432609,53.575998,-113.453068
V,36432610,53.576496,-113.453314
V,36432611,53.576811,-113.453490
V,36432612,53.576433,-113.454814
V,36432613,53.576017,-113.455423
V,36432615,53.575176,-113.456488
V,36432618,53.573581,-113.456523
V,36432622,53.573575,-113.461196
V,36432629,53.571812,-113.463592
V,36432631,53.571613,-113.463866
V,36432632,53.571375,-113.464014
V,36432634,53.568881,-113.464031
V,36432637,53.566228,-113.464107
V,36432639,53.565834,-113.464553
V,36432644,53.565817,-113.467256
V,36432998,53.518811,-113.475697
V,36433007,53.517981,-113.486053
V,159025391,53.569865,-113.523388
V,159025403,53.569834,-113.522847
V,159025521,53.570554,-113.529640
V,159025532,53.571053,-113.529906
V,159025541,53.571441,-113.530207
V,159025597,53.578942,-113.526954
V,159025601,53.579060,-113.526404
V,159025613,53.579365,-113.525881
V,159025647,53.579167,-113.526164
V,159025657,53.579554,-113.525709
V,159025698,53.572287,-113.530627
V,159025712,53.571930,-113.530516
V,225113784,53.524783,-113.525500
V,225114508,53.507801,-113.524987
V,225114510,53.507521,-113.525364
V,225114511,53.507301,-113.525836
V,225114514,53.507215,-113.526369
V,225114515,53.507281,-113.527356
V,225114516,53.507296,-113.528798
V,225114518,53.507245,-113.530308
V,225114520,53.506934,-113.531484
V,225114523,53.506260,-113.532385
V,225114524,53.505606,-113.533287
V,225114526,53.505239,-113.533930
V,225114527,53.504989,-113.534634
V,225114528,53.504785,-113.535544
V,225114529,53.504606,-113.536248
